EVENT_SK,ACCOUNT_SK,EVENT_TYPE,SESSION_COUNT,FEATURE_FLAG,EVENT_TIMESTAMP,INGESTED_AT,APP_VERSION,REGION_CODE
15990,7006440,api_call,188,A,2026-01-02 23:08:00,2026-01-02 23:09:00,v4.1,NA-West
15991,7006440,dashboard_view,70,control,2026-02-14 11:52:00,2026-02-14 12:08:00,v4.2,LATAM
15992,7006440,api_call,178,B,2026-02-15 21:23:00,2026-02-15 21:45:00,v3.8,LATAM
15993,7006440,login,139,A,2025-12-18 08:04:00,2025-12-18 08:32:00,v3.0,LATAM
15994,7006440,job_run,18,B,2026-06-08 11:45:00,2026-06-08 12:14:00,v4.6,NA-East
15995,7006440,job_run,131,B,2026-03-12 22:35:00,2026-03-12 23:03:00,v3.5,EMEA
15996,7006440,api_call,192,B,2026-07-06 19:33:00,2026-07-06 19:46:00,v5.3,NA-West
15997,7006440,export,124,control,2026-01-02 08:19:00,2026-01-02 08:21:00,v3.4,EMEA
15998,7006440,job_run,54,B,2026-05-27 19:16:00,2026-05-27 19:29:00,v5.4,NA-East
15999,7006440,login,217,B,2025-11-27 12:47:00,2025-11-27 12:48:00,v5.0,LATAM
16000,7006440,login,88,A,2026-02-16 17:51:00,2026-02-16 18:11:00,v5.3,NA-East
16001,7006440,job_run,105,B,2026-07-05 14:50:00,2026-07-05 15:12:00,v3.1,APAC
16002,7006440,login,53,B,2026-06-27 10:39:00,2026-06-27 11:03:00,v5.5,LATAM
16003,7006440,job_run,201,control,2025-12-02 14:30:00,2025-12-02 14:58:00,v3.2,NA-West
16004,7006440,api_call,39,A,2026-06-24 04:10:00,2026-06-24 04:25:00,v4.4,APAC
16005,7006440,login,9,A,2026-06-17 04:32:00,2026-06-17 04:39:00,v4.5,NA-East
16006,7006447,api_call,10,A,2025-12-15 19:19:00,2025-12-15 19:22:00,v5.8,NA-West
16007,7006447,job_run,65,B,2026-07-12 20:24:00,2026-07-12 20:29:00,v5.0,NA-West
16008,7006447,export,140,B,2025-12-29 20:34:00,2025-12-29 20:53:00,v3.2,EMEA
16009,7006447,export,51,A,2025-12-05 06:28:00,2025-12-05 06:54:00,v3.8,NA-East
16010,7006447,login,167,A,2026-05-03 03:28:00,2026-05-03 03:39:00,v4.7,LATAM
16011,7006447,job_run,148,control,2026-02-20 18:55:00,2026-02-20 19:20:00,v4.3,EMEA
16012,7006447,dashboard_view,58,A,2026-01-04 10:51:00,2026-01-04 11:14:00,v4.1,NA-East
16013,7006447,login,84,control,2026-03-02 00:02:00,2026-03-02 00:11:00,v5.6,NA-East
16014,7006447,api_call,128,control,2026-02-13 07:05:00,2026-02-13 07:34:00,v3.8,NA-East
16015,7006447,login,209,control,2026-02-16 01:52:00,2026-02-16 02:19:00,v4.6,LATAM
16016,7006447,job_run,105,B,2026-04-04 18:56:00,2026-04-04 19:23:00,v4.4,EMEA
16017,7006447,export,103,A,2026-02-01 20:43:00,2026-02-01 21:04:00,v3.6,LATAM
16018,7006447,api_call,93,control,2026-02-21 06:14:00,2026-02-21 06:40:00,v4.1,EMEA
16019,7006447,export,101,control,2026-02-15 13:01:00,2026-02-15 13:16:00,v5.2,APAC
16020,7006447,login,54,A,2026-05-01 04:25:00,2026-05-01 04:28:00,v5.1,NA-East
16021,7006447,job_run,112,B,2026-04-18 01:32:00,2026-04-18 01:52:00,v4.2,NA-East
16022,7006447,api_call,30,control,2026-04-01 14:28:00,2026-04-01 14:36:00,v4.1,NA-West
16023,7006447,export,94,B,2026-02-19 01:47:00,2026-02-19 02:01:00,v4.8,NA-West
16024,7006454,job_run,115,A,2026-01-05 08:20:00,2026-01-05 08:29:00,v3.5,LATAM
16025,7006454,export,126,A,2026-01-30 19:01:00,2026-01-30 19:26:00,v4.3,EMEA
16026,7006454,api_call,106,B,2026-04-12 01:22:00,2026-04-12 01:24:00,v4.5,NA-West
16027,7006454,api_call,198,B,2026-01-09 11:57:00,2026-01-09 12:06:00,v3.6,EMEA
16028,7006454,export,100,A,2026-04-05 00:11:00,2026-04-05 00:30:00,v4.8,LATAM
16029,7006454,dashboard_view,62,control,2026-06-12 00:27:00,2026-06-12 00:44:00,v3.7,NA-East
16030,7006454,login,202,A,2026-03-16 07:39:00,2026-03-16 08:03:00,v4.2,APAC
16031,7006454,api_call,113,B,2026-01-26 18:35:00,2026-01-26 18:56:00,v3.6,NA-East
16032,7006454,login,201,A,2026-04-20 07:35:00,2026-04-20 07:41:00,v3.5,APAC
16033,7006461,job_run,47,A,2026-04-27 07:16:00,2026-04-27 07:29:00,v3.1,EMEA
16034,7006461,login,216,B,2026-01-26 11:25:00,2026-01-26 11:31:00,v4.1,NA-East
16035,7006461,api_call,109,A,2026-01-30 20:43:00,2026-01-30 20:56:00,v3.2,EMEA
16036,7006461,api_call,70,B,2026-06-02 12:06:00,2026-06-02 12:07:00,v5.0,LATAM
16037,7006461,dashboard_view,175,B,2026-03-20 21:31:00,2026-03-20 21:46:00,v3.8,NA-East
16038,7006461,api_call,45,B,2026-01-02 22:04:00,2026-01-02 22:20:00,v3.3,NA-West
16039,7006461,job_run,184,control,2026-01-05 10:57:00,2026-01-05 11:16:00,v5.1,APAC
16040,7006461,job_run,149,B,2026-05-02 06:40:00,2026-05-02 06:44:00,v4.2,NA-East
16041,7006461,job_run,61,A,2025-12-11 16:32:00,2025-12-11 16:56:00,v3.2,APAC
16042,7006461,export,177,B,2026-05-11 18:30:00,2026-05-11 18:47:00,v4.3,LATAM
16043,7006461,dashboard_view,151,A,2026-03-06 11:56:00,2026-03-06 12:03:00,v4.5,APAC
16044,7006461,api_call,153,A,2026-02-15 11:05:00,2026-02-15 11:24:00,v4.3,APAC
16045,7006461,dashboard_view,75,B,2026-04-29 05:13:00,2026-04-29 05:37:00,v5.7,APAC
16046,7006461,api_call,129,B,2026-01-29 05:01:00,2026-01-29 05:14:00,v4.1,APAC
16047,7006461,login,20,B,2026-01-22 11:42:00,2026-01-22 12:05:00,v3.5,NA-West
16048,7006461,api_call,214,A,2026-06-07 19:43:00,2026-06-07 19:54:00,v4.6,EMEA
16049,7006461,dashboard_view,120,B,2026-01-25 23:19:00,2026-01-25 23:31:00,v3.1,LATAM
16050,7006461,login,123,A,2026-04-03 20:24:00,2026-04-03 20:31:00,v5.6,NA-West
16051,7006461,login,176,control,2026-06-09 13:55:00,2026-06-09 14:03:00,v5.5,LATAM
16052,7006461,dashboard_view,26,A,2025-11-24 02:31:00,2025-11-24 02:33:00,v5.2,LATAM
16053,7006461,job_run,188,A,2026-05-21 03:45:00,2026-05-21 03:54:00,v5.2,NA-East
16054,7006461,login,176,control,2026-01-17 04:26:00,2026-01-17 04:48:00,v3.5,APAC
16055,7006461,api_call,154,B,2026-06-03 20:37:00,2026-06-03 20:43:00,v5.6,NA-East
16056,7006468,api_call,96,A,2026-05-30 08:54:00,2026-05-30 09:23:00,v3.8,NA-West
16057,7006468,api_call,84,B,2026-06-17 15:16:00,2026-06-17 15:38:00,v5.6,LATAM
16058,7006468,login,137,control,2026-01-25 21:28:00,2026-01-25 21:49:00,v3.5,NA-East
16059,7006468,api_call,191,control,2026-04-20 23:59:00,2026-04-21 00:02:00,v4.6,APAC
16060,7006468,dashboard_view,110,A,2026-06-23 09:00:00,2026-06-23 09:06:00,v5.6,EMEA
16061,7006468,dashboard_view,192,A,2026-06-14 09:29:00,2026-06-14 09:40:00,v4.3,NA-West
16062,7006468,export,19,B,2026-05-10 22:19:00,2026-05-10 22:24:00,v4.1,EMEA
16063,7006468,dashboard_view,138,B,2026-02-28 16:09:00,2026-02-28 16:15:00,v5.6,NA-East
16064,7006468,api_call,74,A,2025-12-26 20:18:00,2025-12-26 20:30:00,v4.6,NA-West
16065,7006468,job_run,101,A,2026-06-04 10:56:00,2026-06-04 11:24:00,v3.4,EMEA
16066,7006468,job_run,189,B,2026-03-13 10:59:00,2026-03-13 11:22:00,v4.6,NA-West
16067,7006468,dashboard_view,178,B,2025-11-19 22:56:00,2025-11-19 23:10:00,v5.4,NA-West
16068,7006468,dashboard_view,115,A,2026-03-26 07:18:00,2026-03-26 07:43:00,v3.7,EMEA
16069,7006468,api_call,200,A,2025-12-01 06:53:00,2025-12-01 07:03:00,v3.3,APAC
16070,7006468,dashboard_view,155,B,2026-07-14 13:17:00,2026-07-14 13:38:00,v4.4,NA-West
16071,7006468,export,13,B,2026-06-10 11:08:00,2026-06-10 11:16:00,v4.2,EMEA
16072,7006468,job_run,207,B,2026-02-28 02:02:00,2026-02-28 02:26:00,v5.1,LATAM
16073,7006468,api_call,199,A,2025-11-21 10:32:00,2025-11-21 10:53:00,v5.4,EMEA
16074,7006468,api_call,204,A,2025-12-01 06:25:00,2025-12-01 06:47:00,v3.1,EMEA
16075,7006468,job_run,118,control,2026-06-23 05:15:00,2026-06-23 05:44:00,v3.0,LATAM
16076,7006468,export,96,A,2026-01-14 08:11:00,2026-01-14 08:21:00,v5.6,APAC
16077,7006468,login,81,A,2026-03-06 20:04:00,2026-03-06 20:17:00,v4.1,EMEA
16078,7006468,export,54,A,2025-12-22 23:01:00,2025-12-22 23:24:00,v4.2,LATAM
16079,7006468,export,7,control,2026-05-31 14:23:00,2026-05-31 14:29:00,v5.3,NA-East
16080,7006468,dashboard_view,131,B,2026-06-02 05:09:00,2026-06-02 05:10:00,v4.1,APAC
16081,7006468,api_call,196,B,2026-07-05 19:48:00,2026-07-05 20:00:00,v3.6,APAC
16082,7006468,job_run,110,B,2026-04-14 01:28:00,2026-04-14 01:37:00,v3.1,NA-West
16083,7006468,api_call,125,control,2025-12-07 01:42:00,2025-12-07 01:55:00,v4.3,EMEA
16084,7006468,api_call,200,control,2026-07-05 10:02:00,2026-07-05 10:18:00,v4.4,APAC
16085,7006475,login,43,A,2026-03-09 21:52:00,2026-03-09 22:07:00,v4.0,NA-East
16086,7006475,job_run,147,control,2026-02-08 02:02:00,2026-02-08 02:27:00,v3.8,NA-West
16087,7006475,dashboard_view,124,B,2026-03-22 07:20:00,2026-03-22 07:33:00,v4.3,NA-West
16088,7006475,export,213,control,2025-12-30 00:47:00,2025-12-30 00:51:00,v3.5,NA-East
16089,7006475,api_call,206,B,2026-06-04 18:09:00,2026-06-04 18:33:00,v3.3,NA-East
16090,7006475,export,18,A,2026-04-08 19:59:00,2026-04-08 20:08:00,v3.6,NA-East
16091,7006475,api_call,17,A,2026-02-08 18:19:00,2026-02-08 18:31:00,v5.2,LATAM
16092,7006475,export,194,A,2026-03-23 17:49:00,2026-03-23 18:02:00,v4.3,APAC
16093,7006475,export,128,control,2025-12-20 13:47:00,2025-12-20 13:53:00,v3.4,EMEA
16094,7006475,job_run,112,control,2026-05-05 19:24:00,2026-05-05 19:42:00,v4.2,LATAM
16095,7006475,login,71,A,2026-04-08 07:14:00,2026-04-08 07:23:00,v5.4,EMEA
16096,7006475,api_call,46,B,2026-06-27 18:44:00,2026-06-27 19:08:00,v5.3,EMEA
16097,7006475,dashboard_view,191,control,2025-12-14 00:41:00,2025-12-14 00:59:00,v4.1,NA-East
16098,7006475,dashboard_view,169,A,2025-12-14 07:28:00,2025-12-14 07:49:00,v5.7,APAC
16099,7006475,dashboard_view,43,control,2026-01-19 08:41:00,2026-01-19 08:45:00,v4.4,NA-West
16100,7006475,export,23,A,2026-06-12 05:50:00,2026-06-12 06:08:00,v4.5,EMEA
16101,7006475,job_run,166,B,2026-05-10 13:00:00,2026-05-10 13:28:00,v3.1,LATAM
16102,7006475,export,207,B,2026-06-04 00:21:00,2026-06-04 00:44:00,v5.6,LATAM
16103,7006475,job_run,190,control,2025-12-20 04:27:00,2025-12-20 04:42:00,v5.4,LATAM
16104,7006475,api_call,147,B,2025-12-09 15:24:00,2025-12-09 15:32:00,v3.6,NA-West
16105,7006475,dashboard_view,34,control,2026-01-06 07:59:00,2026-01-06 08:20:00,v4.1,NA-East
16106,7006482,login,69,B,2026-01-04 18:09:00,2026-01-04 18:15:00,v5.4,NA-East
16107,7006482,api_call,176,control,2026-06-06 17:13:00,2026-06-06 17:27:00,v5.2,NA-East
16108,7006482,api_call,204,A,2026-04-14 07:23:00,2026-04-14 07:49:00,v3.7,NA-East
16109,7006482,login,93,control,2026-06-23 09:28:00,2026-06-23 09:45:00,v3.6,APAC
16110,7006482,api_call,159,control,2026-05-10 10:31:00,2026-05-10 10:40:00,v5.4,NA-West
16111,7006482,dashboard_view,22,control,2025-12-06 00:15:00,2025-12-06 00:24:00,v4.7,APAC
16112,7006482,export,67,control,2025-12-19 08:05:00,2025-12-19 08:31:00,v5.5,EMEA
16113,7006482,export,119,B,2025-12-11 22:17:00,2025-12-11 22:42:00,v5.4,APAC
16114,7006482,job_run,156,A,2026-05-08 17:54:00,2026-05-08 17:57:00,v5.2,LATAM
16115,7006482,login,74,B,2026-06-30 06:20:00,2026-06-30 06:34:00,v3.2,LATAM
16116,7006482,job_run,186,A,2025-12-04 21:19:00,2025-12-04 21:48:00,v4.0,LATAM
16117,7006482,export,92,B,2026-05-15 12:58:00,2026-05-15 13:02:00,v3.2,NA-West
16118,7006482,api_call,139,B,2026-01-04 15:14:00,2026-01-04 15:21:00,v5.8,LATAM
16119,7006482,dashboard_view,49,control,2026-05-25 03:20:00,2026-05-25 03:23:00,v5.2,NA-East
16120,7006482,api_call,204,control,2026-01-26 15:36:00,2026-01-26 16:05:00,v3.2,LATAM
16121,7006482,dashboard_view,199,A,2026-07-09 17:12:00,2026-07-09 17:16:00,v5.4,EMEA
16122,7006482,export,52,B,2026-04-08 05:22:00,2026-04-08 05:24:00,v5.5,LATAM
16123,7006482,job_run,96,control,2026-03-15 20:08:00,2026-03-15 20:24:00,v5.3,APAC
16124,7006482,dashboard_view,214,control,2026-02-25 18:47:00,2026-02-25 19:16:00,v5.8,APAC
16125,7006482,login,16,B,2026-02-28 00:51:00,2026-02-28 01:17:00,v4.4,LATAM
16126,7006482,dashboard_view,66,A,2026-01-10 01:17:00,2026-01-10 01:22:00,v5.5,EMEA
16127,7006482,login,70,B,2026-05-01 22:08:00,2026-05-01 22:15:00,v5.6,NA-West
16128,7006482,api_call,142,A,2026-05-02 06:37:00,2026-05-02 06:50:00,v4.5,EMEA
16129,7006489,login,103,A,2026-07-01 09:26:00,2026-07-01 09:43:00,v5.8,NA-West
16130,7006489,api_call,137,B,2026-03-18 04:02:00,2026-03-18 04:11:00,v4.6,NA-West
16131,7006489,export,202,control,2026-02-03 17:56:00,2026-02-03 18:12:00,v3.6,APAC
16132,7006489,login,91,A,2026-02-06 11:55:00,2026-02-06 12:03:00,v3.7,NA-West
16133,7006489,job_run,4,A,2026-05-27 08:22:00,2026-05-27 08:49:00,v3.1,LATAM
16134,7006489,export,195,B,2025-12-17 07:44:00,2025-12-17 07:52:00,v3.8,EMEA
16135,7006489,api_call,27,B,2026-04-29 12:30:00,2026-04-29 12:56:00,v5.7,EMEA
16136,7006489,login,147,A,2025-11-23 07:36:00,2025-11-23 07:46:00,v3.8,NA-West
16137,7006489,dashboard_view,71,A,2026-05-04 01:48:00,2026-05-04 01:54:00,v3.6,APAC
16138,7006489,login,63,control,2026-01-23 05:46:00,2026-01-23 06:03:00,v3.4,NA-West
16139,7006489,api_call,183,control,2026-05-20 07:32:00,2026-05-20 07:49:00,v3.2,APAC
16140,7006489,login,14,control,2026-05-24 18:10:00,2026-05-24 18:13:00,v4.1,NA-West
16141,7006489,login,196,control,2026-04-13 17:16:00,2026-04-13 17:19:00,v3.2,NA-West
16142,7006489,dashboard_view,29,control,2026-01-08 23:20:00,2026-01-08 23:40:00,v3.6,NA-West
16143,7006489,api_call,85,B,2026-03-29 01:23:00,2026-03-29 01:37:00,v4.4,LATAM
16144,7006489,api_call,92,control,2026-06-06 16:22:00,2026-06-06 16:24:00,v3.2,EMEA
16145,7006489,export,141,control,2026-07-02 03:38:00,2026-07-02 03:44:00,v5.6,LATAM
16146,7006489,dashboard_view,159,control,2026-03-28 23:10:00,2026-03-28 23:30:00,v4.3,APAC
16147,7006489,dashboard_view,152,A,2026-04-28 00:31:00,2026-04-28 00:47:00,v3.6,NA-East
16148,7006489,job_run,179,A,2026-06-26 17:25:00,2026-06-26 17:37:00,v3.5,NA-East
16149,7006496,api_call,162,A,2026-04-14 20:55:00,2026-04-14 21:11:00,v4.1,NA-West
16150,7006496,export,46,control,2026-03-16 09:41:00,2026-03-16 09:48:00,v5.0,APAC
16151,7006496,api_call,133,control,2025-12-19 05:28:00,2025-12-19 05:43:00,v5.8,NA-East
16152,7006496,dashboard_view,202,control,2026-07-07 04:52:00,2026-07-07 05:16:00,v4.0,NA-West
16153,7006496,job_run,163,A,2026-01-30 13:57:00,2026-01-30 14:06:00,v4.3,NA-West
16154,7006496,dashboard_view,156,A,2026-02-04 17:33:00,2026-02-04 17:38:00,v3.7,LATAM
16155,7006496,api_call,157,B,2025-12-13 17:51:00,2025-12-13 18:03:00,v3.1,NA-East
16156,7006496,job_run,144,control,2026-05-29 12:53:00,2026-05-29 13:06:00,v3.6,NA-West
16157,7006496,dashboard_view,81,control,2025-11-18 04:49:00,2025-11-18 05:14:00,v3.4,EMEA
16158,7006496,api_call,153,control,2025-12-21 13:33:00,2025-12-21 13:40:00,v3.6,EMEA
16159,7006496,api_call,217,A,2026-03-29 23:44:00,2026-03-29 23:51:00,v3.1,LATAM
16160,7006496,api_call,145,A,2026-02-22 18:23:00,2026-02-22 18:52:00,v4.4,NA-West
16161,7006496,export,127,control,2026-03-21 02:23:00,2026-03-21 02:45:00,v5.7,LATAM
16162,7006496,api_call,44,B,2025-12-27 05:41:00,2025-12-27 05:54:00,v5.4,APAC
16163,7006496,dashboard_view,130,control,2026-06-15 03:26:00,2026-06-15 03:48:00,v3.1,LATAM
16164,7006496,export,113,control,2026-03-02 01:31:00,2026-03-02 01:57:00,v3.4,EMEA
16165,7006496,api_call,17,B,2026-03-26 01:00:00,2026-03-26 01:17:00,v3.5,APAC
16166,7006496,api_call,150,B,2026-02-25 03:25:00,2026-02-25 03:33:00,v4.3,NA-West
16167,7006496,dashboard_view,171,control,2026-02-27 09:44:00,2026-02-27 10:11:00,v4.5,LATAM
16168,7006496,api_call,11,B,2026-05-11 10:06:00,2026-05-11 10:32:00,v5.8,EMEA
16169,7006496,api_call,94,B,2026-02-25 19:03:00,2026-02-25 19:22:00,v4.8,NA-West
16170,7006496,dashboard_view,154,B,2025-12-06 18:41:00,2025-12-06 18:55:00,v5.2,NA-East
16171,7006496,api_call,6,control,2026-03-29 15:52:00,2026-03-29 16:06:00,v4.7,LATAM
16172,7006496,api_call,214,A,2026-01-01 13:31:00,2026-01-01 13:34:00,v4.0,NA-West
16173,7006496,login,211,A,2026-02-28 05:51:00,2026-02-28 05:52:00,v4.4,APAC
16174,7006503,export,154,A,2026-01-10 06:58:00,2026-01-10 06:59:00,v5.0,NA-West
16175,7006503,export,166,B,2026-05-05 10:01:00,2026-05-05 10:07:00,v3.1,EMEA
16176,7006503,api_call,152,B,2026-07-07 23:44:00,2026-07-08 00:11:00,v5.8,NA-West
16177,7006503,api_call,23,B,2026-02-06 16:41:00,2026-02-06 16:53:00,v4.4,APAC
16178,7006503,job_run,76,A,2026-06-11 22:01:00,2026-06-11 22:18:00,v5.7,LATAM
16179,7006503,login,34,A,2026-02-14 15:52:00,2026-02-14 16:12:00,v3.7,NA-East
16180,7006503,login,95,A,2026-06-01 06:58:00,2026-06-01 07:11:00,v5.7,LATAM
16181,7006503,api_call,215,A,2026-03-19 02:18:00,2026-03-19 02:42:00,v4.6,NA-West
16182,7006503,export,112,A,2026-03-15 09:05:00,2026-03-15 09:12:00,v5.7,NA-West
16183,7006503,export,1,control,2026-05-25 18:56:00,2026-05-25 19:25:00,v3.5,APAC
16184,7006503,export,218,A,2026-03-16 01:01:00,2026-03-16 01:10:00,v4.5,LATAM
16185,7006510,job_run,197,B,2026-07-03 13:35:00,2026-07-03 13:38:00,v4.8,NA-East
16186,7006510,dashboard_view,13,B,2026-07-02 20:53:00,2026-07-02 20:54:00,v5.3,LATAM
16187,7006510,export,31,B,2026-05-15 06:03:00,2026-05-15 06:06:00,v5.7,APAC
16188,7006510,export,163,control,2026-05-06 07:12:00,2026-05-06 07:18:00,v5.8,NA-West
16189,7006510,dashboard_view,200,B,2026-01-22 17:49:00,2026-01-22 18:15:00,v3.5,NA-West
16190,7006510,api_call,93,A,2026-05-24 14:43:00,2026-05-24 15:01:00,v5.1,LATAM
16191,7006510,export,83,B,2025-12-23 12:34:00,2025-12-23 12:51:00,v5.1,LATAM
16192,7006510,dashboard_view,16,control,2025-11-21 14:01:00,2025-11-21 14:28:00,v4.2,NA-West
16193,7006510,login,137,control,2026-07-06 19:58:00,2026-07-06 20:06:00,v4.6,NA-East
16194,7006517,job_run,95,control,2026-04-25 09:02:00,2026-04-25 09:23:00,v3.0,EMEA
16195,7006517,dashboard_view,64,A,2026-06-29 17:00:00,2026-06-29 17:23:00,v5.7,LATAM
16196,7006517,job_run,129,A,2026-07-01 09:15:00,2026-07-01 09:41:00,v5.5,APAC
16197,7006517,api_call,58,B,2025-12-17 09:19:00,2025-12-17 09:41:00,v4.1,APAC
16198,7006517,api_call,204,control,2026-03-03 05:45:00,2026-03-03 06:02:00,v5.4,NA-West
16199,7006517,login,126,control,2026-05-10 01:03:00,2026-05-10 01:05:00,v3.5,APAC
16200,7006517,export,205,control,2026-01-07 02:32:00,2026-01-07 02:35:00,v3.3,APAC
16201,7006517,export,113,control,2026-01-23 06:01:00,2026-01-23 06:27:00,v4.5,NA-East
16202,7006517,api_call,54,B,2026-03-26 06:20:00,2026-03-26 06:28:00,v5.6,EMEA
16203,7006517,login,153,B,2026-02-10 10:36:00,2026-02-10 10:42:00,v4.7,EMEA
16204,7006517,api_call,65,A,2026-04-07 09:51:00,2026-04-07 10:19:00,v4.2,APAC
16205,7006517,export,119,B,2026-01-22 06:58:00,2026-01-22 07:02:00,v3.3,EMEA
16206,7006517,login,86,control,2026-06-19 00:01:00,2026-06-19 00:04:00,v3.6,NA-West
16207,7006517,export,80,B,2026-04-24 20:56:00,2026-04-24 21:25:00,v3.6,EMEA
16208,7006517,job_run,29,control,2026-02-12 18:26:00,2026-02-12 18:43:00,v3.6,LATAM
16209,7006517,login,13,control,2025-12-14 14:45:00,2025-12-14 15:11:00,v4.3,LATAM
16210,7006517,login,77,control,2026-03-03 22:49:00,2026-03-03 22:52:00,v3.0,APAC
16211,7006517,job_run,216,A,2026-06-07 23:58:00,2026-06-08 00:12:00,v5.7,APAC
16212,7006517,dashboard_view,56,A,2026-05-15 11:54:00,2026-05-15 12:09:00,v3.5,APAC
16213,7006517,job_run,36,B,2025-11-26 16:07:00,2025-11-26 16:22:00,v4.1,EMEA
16214,7006517,api_call,142,A,2026-05-19 13:33:00,2026-05-19 13:56:00,v3.4,LATAM
16215,7006524,job_run,13,control,2025-12-04 22:08:00,2025-12-04 22:29:00,v5.3,LATAM
16216,7006524,login,58,B,2025-12-07 14:45:00,2025-12-07 14:49:00,v4.1,NA-East
16217,7006524,export,7,A,2026-02-14 03:18:00,2026-02-14 03:26:00,v3.2,NA-East
16218,7006524,job_run,201,control,2026-02-15 10:57:00,2026-02-15 11:26:00,v5.5,APAC
16219,7006524,job_run,127,B,2025-12-03 02:53:00,2025-12-03 03:21:00,v5.5,EMEA
16220,7006524,login,165,control,2026-06-16 13:03:00,2026-06-16 13:24:00,v3.4,NA-East
16221,7006524,job_run,209,control,2026-04-07 07:31:00,2026-04-07 07:43:00,v3.6,NA-West
16222,7006524,login,137,control,2026-06-26 02:49:00,2026-06-26 03:10:00,v5.3,APAC
16223,7006524,dashboard_view,44,control,2025-11-29 12:01:00,2025-11-29 12:08:00,v4.3,APAC
16224,7006524,login,86,A,2026-03-20 04:58:00,2026-03-20 05:11:00,v3.5,LATAM
16225,7006524,api_call,185,A,2026-03-25 16:12:00,2026-03-25 16:18:00,v3.4,LATAM
16226,7006524,api_call,44,B,2026-03-25 01:00:00,2026-03-25 01:12:00,v4.0,EMEA
16227,7006524,export,111,B,2026-06-11 06:06:00,2026-06-11 06:26:00,v5.4,EMEA
16228,7006524,export,203,control,2026-01-21 14:01:00,2026-01-21 14:28:00,v4.3,EMEA
16229,7006524,dashboard_view,42,B,2026-02-10 08:08:00,2026-02-10 08:32:00,v5.3,APAC
16230,7006524,job_run,54,control,2026-06-27 00:12:00,2026-06-27 00:21:00,v4.0,NA-East
16231,7006524,login,119,B,2025-11-24 04:12:00,2025-11-24 04:41:00,v4.5,LATAM
16232,7006524,job_run,55,B,2026-05-15 22:17:00,2026-05-15 22:26:00,v3.2,APAC
16233,7006524,login,188,control,2026-02-04 13:09:00,2026-02-04 13:23:00,v5.4,NA-East
16234,7006524,login,68,A,2026-05-14 13:42:00,2026-05-14 13:48:00,v4.7,NA-East
16235,7006524,dashboard_view,57,B,2026-01-23 12:14:00,2026-01-23 12:26:00,v5.7,NA-West
16236,7006524,job_run,178,control,2026-05-03 15:07:00,2026-05-03 15:14:00,v3.2,APAC
16237,7006524,api_call,136,A,2026-02-12 21:16:00,2026-02-12 21:45:00,v5.1,APAC
16238,7006524,job_run,59,B,2026-06-27 05:53:00,2026-06-27 06:11:00,v4.0,NA-East
16239,7006524,export,176,B,2026-01-14 07:30:00,2026-01-14 07:53:00,v5.5,LATAM
16240,7006524,export,156,B,2026-04-09 00:43:00,2026-04-09 01:08:00,v3.4,APAC
16241,7006524,api_call,20,B,2025-11-23 14:07:00,2025-11-23 14:11:00,v5.2,EMEA
16242,7006524,api_call,219,control,2026-03-05 18:22:00,2026-03-05 18:44:00,v3.1,NA-West
16243,7006524,export,40,A,2025-11-30 21:23:00,2025-11-30 21:37:00,v3.4,LATAM
16244,7006531,job_run,176,A,2026-04-28 21:13:00,2026-04-28 21:21:00,v5.8,NA-East
16245,7006531,api_call,164,A,2025-12-01 12:45:00,2025-12-01 12:59:00,v3.3,EMEA
16246,7006531,export,76,A,2026-01-23 21:13:00,2026-01-23 21:32:00,v4.2,APAC
16247,7006531,export,154,B,2025-12-03 17:10:00,2025-12-03 17:13:00,v4.6,NA-West
16248,7006531,dashboard_view,97,control,2025-12-20 13:53:00,2025-12-20 14:17:00,v4.2,LATAM
16249,7006531,export,169,control,2026-05-13 18:21:00,2026-05-13 18:25:00,v3.8,LATAM
16250,7006531,export,5,B,2026-06-26 23:56:00,2026-06-27 00:11:00,v3.6,EMEA
16251,7006531,login,55,B,2026-03-29 02:02:00,2026-03-29 02:17:00,v3.2,EMEA
16252,7006531,dashboard_view,138,A,2026-04-19 22:17:00,2026-04-19 22:22:00,v3.2,NA-West
16253,7006531,job_run,10,A,2026-07-09 12:16:00,2026-07-09 12:24:00,v3.0,APAC
16254,7006531,api_call,153,control,2025-12-13 13:15:00,2025-12-13 13:19:00,v3.2,APAC
16255,7006531,dashboard_view,155,A,2026-07-11 17:43:00,2026-07-11 17:51:00,v4.7,APAC
16256,7006538,dashboard_view,211,B,2026-01-17 19:47:00,2026-01-17 19:50:00,v5.1,NA-West
16257,7006538,export,11,A,2026-02-03 16:19:00,2026-02-03 16:45:00,v5.8,LATAM
16258,7006538,export,151,A,2026-03-13 00:52:00,2026-03-13 00:55:00,v4.3,APAC
16259,7006538,api_call,68,control,2025-12-29 20:07:00,2025-12-29 20:31:00,v3.2,NA-West
16260,7006538,export,153,A,2025-12-30 19:59:00,2025-12-30 20:28:00,v4.3,APAC
16261,7006538,dashboard_view,125,control,2026-01-05 17:04:00,2026-01-05 17:12:00,v5.6,LATAM
16262,7006538,dashboard_view,190,A,2025-12-11 13:40:00,2025-12-11 13:58:00,v5.3,APAC
16263,7006538,job_run,40,B,2026-03-05 16:01:00,2026-03-05 16:28:00,v3.4,NA-East
16264,7006538,login,129,B,2026-06-23 17:03:00,2026-06-23 17:12:00,v5.0,EMEA
